Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
42481,19-11-2020 9.40,Clothing,346,3,1707,Credit Card,57,0,Jennifer Taylor,57,Female,1
42481,25-02-2023 3.19,Home,407,5,2411,Cash,57,1,Jennifer Taylor,57,Female,1
29222,08-02-2022 13.28,Books,339,5,4458,Crypto,30,0,Ryan Flores,30,Male,0
29222,22-03-2021 1.13,Books,359,5,866,Credit Card,30,1,Ryan Flores,30,Male,0
29222,30-01-2023 17.23,Books,344,5,1102,Credit Card,30,1,Ryan Flores,30,Male,0
40126,26-10-2021 20.35,Electronics,234,3,1884,Credit Card,19,0,Matthew Garcia,19,Male,0
40126,20-09-2022 20.59,Books,172,1,3453,Cash,19,,Matthew Garcia,19,Male,0
40126,31-01-2022 1.31,Clothing,228,5,4319,Cash,19,1,Matthew Garcia,19,Male,0
23382,14-12-2020 11.22,Electronics,219,5,1077,PayPal,51,0,Kimberly Woodward,51,Female,0
23382,26-04-2023 1.16,Books,183,4,4214,Credit Card,51,1,Kimberly Woodward,51,Female,0
23382,19-04-2020 17.00,Home,192,3,520,Cash,51,0,Kimberly Woodward,51,Female,0
23382,12-10-2022 10.42,Home,148,3,3030,Crypto,51,,Kimberly Woodward,51,Female,0
23382,02-03-2021 4.42,Home,298,1,5137,PayPal,51,1,Kimberly Woodward,51,Female,0
28474,28-01-2020 7.07,Books,339,5,3385,Credit Card,61,0,Michael Thomas,61,Female,0
28474,16-10-2021 20.15,Books,489,2,897,PayPal,61,,Michael Thomas,61,Female,0
28474,16-04-2021 5.12,Books,195,4,3750,Crypto,61,,Michael Thomas,61,Female,0
28474,12-02-2021 12.06,Books,243,4,3499,PayPal,61,1,Michael Thomas,61,Female,0
28474,13-06-2021 0.37,Clothing,295,2,2825,Credit Card,61,1,Michael Thomas,61,Female,0
28474,17-03-2021 0.28,Clothing,370,2,1728,Cash,61,1,Michael Thomas,61,Female,0
28474,03-10-2022 11.06,Electronics,45,1,1236,Cash,61,1,Michael Thomas,61,Female,0
27516,26-11-2020 0.08,Clothing,404,1,698,Cash,40,1,Tyler Merritt,40,Female,0
27516,14-02-2021 14.42,Electronics,112,1,1980,Credit Card,40,0,Tyler Merritt,40,Female,0
27516,05-06-2021 11.05,Clothing,136,1,4441,Credit Card,40,1,Tyler Merritt,40,Female,0
27516,03-05-2023 12.21,Books,292,2,4140,PayPal,40,,Tyler Merritt,40,Female,0
27516,30-01-2021 11.05,Clothing,400,1,4144,Crypto,40,0,Tyler Merritt,40,Female,0
27516,08-07-2022 21.43,Electronics,229,5,3817,PayPal,40,1,Tyler Merritt,40,Female,0
27516,16-07-2022 11.59,Electronics,42,2,3253,Cash,40,1,Tyler Merritt,40,Female,0
24388,14-01-2021 17.40,Home,274,1,4428,PayPal,55,1,Nicole Price,55,Male,1
24388,27-05-2021 1.04,Books,168,4,3724,PayPal,55,1,Nicole Price,55,Male,1
24388,27-03-2021 14.20,Clothing,120,2,4188,PayPal,55,,Nicole Price,55,Male,1
24388,11-08-2021 21.09,Books,412,3,1927,Cash,55,0,Nicole Price,55,Male,1
19776,10-01-2021 2.48,Books,339,5,3778,PayPal,42,1,Jimmy Anderson,42,Female,0
19776,17-06-2023 5.35,Books,60,3,2661,Credit Card,42,1,Jimmy Anderson,42,Female,0
19776,19-12-2020 9.30,Clothing,477,5,521,Credit Card,42,1,Jimmy Anderson,42,Female,0
19776,13-04-2021 8.09,Clothing,481,2,2049,PayPal,42,1,Jimmy Anderson,42,Female,0
19776,29-07-2020 23.20,Electronics,367,1,1910,PayPal,42,1,Jimmy Anderson,42,Female,0
19776,19-02-2020 17.29,Books,328,5,4525,PayPal,42,1,Jimmy Anderson,42,Female,0
19776,02-06-2023 13.52,Books,174,1,5090,Credit Card,42,,Jimmy Anderson,42,Female,0
9953,28-10-2022 0.04,Electronics,298,4,2004,Credit Card,66,,Matthew Anthony,66,Male,0
9953,15-08-2022 22.41,Books,206,1,3924,Credit Card,66,0,Matthew Anthony,66,Male,0
9953,17-11-2022 14.49,Books,16,1,2275,PayPal,66,1,Matthew Anthony,66,Male,0
10089,15-09-2022 1.57,Home,152,1,4849,PayPal,64,,Jennifer White MD,64,Female,0
10089,17-12-2021 12.27,Clothing,35,3,1723,Cash,64,0,Jennifer White MD,64,Female,0
10089,22-02-2020 11.13,Electronics,473,4,3561,Cash,64,0,Jennifer White MD,64,Female,0
10089,21-05-2022 11.37,Home,176,5,3796,Cash,64,,Jennifer White MD,64,Female,0
10089,23-01-2022 7.43,Books,36,4,1099,Cash,64,1,Jennifer White MD,64,Female,0
10089,27-04-2020 0.32,Clothing,272,4,2096,Credit Card,64,1,Jennifer White MD,64,Female,0
10089,28-07-2020 7.37,Books,471,2,942,Credit Card,64,0,Jennifer White MD,64,Female,0
10089,31-07-2021 13.23,Clothing,203,4,3394,Crypto,64,1,Jennifer White MD,64,Female,0
10089,27-05-2020 7.48,Home,469,3,2688,Cash,64,1,Jennifer White MD,64,Female,0
29657,16-01-2020 14.43,Clothing,384,3,3899,PayPal,57,1,Melinda Lara,57,Female,0
29657,26-02-2023 23.05,Electronics,310,4,4659,Credit Card,57,1,Melinda Lara,57,Female,0
29657,29-01-2022 13.19,Books,471,3,4407,Credit Card,57,,Melinda Lara,57,Female,0
6386,06-12-2020 11.29,Electronics,114,4,1210,Credit Card,40,,Dana Williams,40,Female,0
6386,15-10-2020 8.18,Electronics,92,5,2557,PayPal,40,1,Dana Williams,40,Female,0
6386,01-03-2021 18.38,Home,465,1,714,Cash,40,,Dana Williams,40,Female,0
6386,15-04-2023 21.35,Books,369,1,1611,PayPal,40,0,Dana Williams,40,Female,0
21556,27-06-2022 23.43,Books,360,5,676,Cash,48,,Kathy Fisher,48,Male,1
21556,16-07-2022 8.31,Home,39,2,3501,Credit Card,48,0,Kathy Fisher,48,Male,1
21556,04-11-2021 14.44,Books,273,4,3433,Credit Card,48,,Kathy Fisher,48,Male,1
21556,15-04-2022 12.16,Clothing,20,2,3795,PayPal,48,0,Kathy Fisher,48,Male,1
21556,25-04-2020 0.34,Clothing,125,4,4252,Credit Card,48,0,Kathy Fisher,48,Male,1
21556,26-11-2020 14.38,Home,27,4,355,Cash,48,0,Kathy Fisher,48,Male,1
21556,02-06-2023 22.30,Clothing,200,3,4794,Credit Card,48,1,Kathy Fisher,48,Male,1
21556,06-05-2021 14.15,Home,42,4,4059,Credit Card,48,0,Kathy Fisher,48,Male,1
21556,01-01-2021 6.50,Home,77,1,819,PayPal,48,0,Kathy Fisher,48,Male,1
10705,13-07-2022 18.07,Electronics,161,4,1903,Credit Card,49,0,Alexander Benson,49,Male,0
10705,25-03-2021 13.58,Home,110,2,3955,Crypto,49,0,Alexander Benson,49,Male,0
10705,29-04-2023 7.37,Clothing,48,1,1918,Credit Card,49,0,Alexander Benson,49,Male,0
10705,10-05-2021 3.54,Books,293,2,5242,Cash,49,1,Alexander Benson,49,Male,0
10705,14-05-2023 3.20,Home,269,4,2418,Cash,49,0,Alexander Benson,49,Male,0
10705,04-05-2021 5.48,Home,38,2,3283,PayPal,49,1,Alexander Benson,49,Male,0
10705,02-02-2021 18.17,Electronics,30,3,1989,Credit Card,49,1,Alexander Benson,49,Male,0
21908,18-07-2023 0.25,Clothing,360,3,5237,Crypto,68,0,Katherine Williams,68,Male,0
21908,14-01-2023 3.11,Home,201,4,4852,PayPal,68,0,Katherine Williams,68,Male,0
21908,15-03-2022 23.00,Electronics,395,2,2457,PayPal,68,0,Katherine Williams,68,Male,0
21908,09-02-2023 16.55,Home,229,3,1554,Credit Card,68,0,Katherine Williams,68,Male,0
21908,26-10-2022 19.12,Clothing,35,3,2443,PayPal,68,1,Katherine Williams,68,Male,0
40903,22-01-2022 3.55,Books,473,3,4473,Cash,21,0,Angel Parker,21,Male,0
40903,10-06-2021 2.34,Home,432,3,4268,Cash,21,1,Angel Parker,21,Male,0
40903,02-09-2021 11.42,Clothing,468,3,4869,Cash,21,0,Angel Parker,21,Male,0
40903,14-06-2022 12.29,Books,36,2,3394,PayPal,21,1,Angel Parker,21,Male,0
6876,27-08-2021 9.44,Books,435,1,2525,Cash,33,,Teresa Ortiz DVM,33,Male,0
6876,07-10-2021 2.35,Clothing,391,1,3335,Cash,33,1,Teresa Ortiz DVM,33,Male,0
6876,25-08-2022 9.18,Books,351,3,321,Credit Card,33,1,Teresa Ortiz DVM,33,Male,0
6876,23-08-2020 12.59,Books,69,4,2292,PayPal,33,1,Teresa Ortiz DVM,33,Male,0
6876,15-02-2022 23.54,Home,373,1,338,PayPal,33,0,Teresa Ortiz DVM,33,Male,0
6876,06-01-2022 2.14,Electronics,211,4,408,PayPal,33,1,Teresa Ortiz DVM,33,Male,0
6876,02-09-2022 23.47,Books,421,1,426,PayPal,33,1,Teresa Ortiz DVM,33,Male,0
6876,17-06-2022 5.01,Clothing,499,1,2250,Credit Card,33,0,Teresa Ortiz DVM,33,Male,0
6876,20-09-2022 21.34,Books,227,2,4547,Crypto,33,,Teresa Ortiz DVM,33,Male,0
6876,25-12-2021 2.09,Clothing,161,4,2634,Credit Card,33,0,Teresa Ortiz DVM,33,Male,0
6876,23-07-2022 3.55,Books,199,4,4097,Credit Card,33,1,Teresa Ortiz DVM,33,Male,0
6876,16-09-2020 20.07,Books,489,1,1841,Credit Card,33,,Teresa Ortiz DVM,33,Male,0
45183,22-03-2023 7.51,Books,345,3,3357,Credit Card,47,0,Patrick Mitchell,47,Female,0
45183,03-10-2021 4.15,Electronics,140,1,4928,Credit Card,47,1,Patrick Mitchell,47,Female,0
45183,06-09-2020 11.34,Home,430,5,3264,PayPal,47,0,Patrick Mitchell,47,Female,0
45183,24-07-2022 19.26,Home,431,3,547,Crypto,47,0,Patrick Mitchell,47,Female,0
45183,02-05-2022 12.21,Home,358,4,3027,Credit Card,47,1,Patrick Mitchell,47,Female,0
45183,24-10-2020 11.03,Books,182,5,2205,Credit Card,47,0,Patrick Mitchell,47,Female,0
45183,10-01-2022 21.46,Clothing,368,5,1187,Cash,47,1,Patrick Mitchell,47,Female,0
45183,03-08-2021 0.40,Electronics,151,5,2078,Crypto,47,,Patrick Mitchell,47,Female,0
27124,27-08-2021 21.30,Electronics,93,3,3632,PayPal,60,1,Carmen Rose MD,60,Male,1
27124,17-07-2021 22.25,Clothing,185,1,3826,Cash,60,,Carmen Rose MD,60,Male,1
27124,31-01-2022 11.58,Books,114,5,3534,Credit Card,60,1,Carmen Rose MD,60,Male,1
27124,03-01-2021 18.15,Books,60,5,2165,PayPal,60,1,Carmen Rose MD,60,Male,1
27124,22-05-2023 13.31,Books,208,5,4373,Credit Card,60,,Carmen Rose MD,60,Male,1
30538,23-10-2020 18.36,Clothing,140,5,3550,Credit Card,44,0,Michael Gibson,44,Male,0
30538,02-09-2023 14.20,Electronics,442,1,1811,PayPal,44,1,Michael Gibson,44,Male,0
30538,22-03-2020 19.32,Clothing,167,1,3441,Crypto,44,0,Michael Gibson,44,Male,0
30538,05-03-2020 14.47,Books,117,4,3767,Crypto,44,0,Michael Gibson,44,Male,0
30538,12-02-2022 8.48,Home,432,3,1388,PayPal,44,1,Michael Gibson,44,Male,0
30538,15-07-2020 0.28,Home,226,4,5118,PayPal,44,1,Michael Gibson,44,Male,0
25556,22-06-2020 9.48,Electronics,478,3,2236,PayPal,57,1,Christina Robertson,57,Female,0
25556,17-05-2020 5.29,Home,135,1,1632,Crypto,57,0,Christina Robertson,57,Female,0
25556,29-04-2020 21.09,Home,86,3,3394,Credit Card,57,0,Christina Robertson,57,Female,0
25556,12-06-2021 16.17,Electronics,500,4,5063,PayPal,57,1,Christina Robertson,57,Female,0
25556,31-07-2023 22.22,Electronics,190,2,2216,PayPal,57,0,Christina Robertson,57,Female,0
11413,26-08-2023 2.23,Books,242,1,3916,Credit Card,30,0,Jason Lane,30,Male,0
11413,26-06-2022 23.17,Electronics,51,5,4960,Crypto,30,1,Jason Lane,30,Male,0
11413,01-11-2020 8.19,Electronics,305,5,2878,Credit Card,30,0,Jason Lane,30,Male,0
11413,01-06-2022 13.31,Books,346,5,3758,Credit Card,30,1,Jason Lane,30,Male,0
48739,18-06-2023 14.58,Clothing,438,5,3554,Crypto,24,1,Jordan Aguirre,24,Male,0
48739,20-01-2022 11.39,Electronics,174,4,3904,Cash,24,,Jordan Aguirre,24,Male,0
48739,12-07-2020 11.59,Clothing,496,5,2439,PayPal,24,1,Jordan Aguirre,24,Male,0
48739,27-09-2021 19.37,Clothing,358,5,613,Credit Card,24,0,Jordan Aguirre,24,Male,0
46937,05-12-2022 7.28,Clothing,14,3,513,Credit Card,49,1,Kelsey Taylor,49,Male,0
46937,22-05-2023 1.51,Home,338,2,2108,Crypto,49,,Kelsey Taylor,49,Male,0
46937,27-08-2020 12.25,Electronics,326,5,2619,PayPal,49,1,Kelsey Taylor,49,Male,0
46937,20-01-2022 2.58,Electronics,144,5,538,Credit Card,49,,Kelsey Taylor,49,Male,0
46937,26-03-2023 12.38,Home,144,3,1874,Credit Card,49,1,Kelsey Taylor,49,Male,0
22226,09-05-2023 1.14,Books,17,1,282,PayPal,38,0,Jessica Smith,38,Male,0
22226,27-03-2023 13.21,Books,480,5,1470,Cash,38,1,Jessica Smith,38,Male,0
22226,02-04-2022 10.34,Home,428,2,4842,Credit Card,38,0,Jessica Smith,38,Male,0
22226,19-05-2021 8.07,Electronics,87,3,2479,PayPal,38,1,Jessica Smith,38,Male,0
22226,07-01-2022 21.29,Electronics,172,5,1628,PayPal,38,1,Jessica Smith,38,Male,0
12841,02-11-2021 20.12,Clothing,447,4,797,PayPal,56,1,Mary Adams,56,Male,0
12841,26-06-2021 10.40,Home,432,4,4005,Cash,56,1,Mary Adams,56,Male,0
12841,25-03-2022 13.38,Books,380,5,975,PayPal,56,,Mary Adams,56,Male,0
12841,15-12-2020 22.37,Electronics,301,2,645,Credit Card,56,0,Mary Adams,56,Male,0
12841,18-03-2023 11.27,Electronics,379,5,2169,Cash,56,0,Mary Adams,56,Male,0
12841,11-12-2020 10.37,Books,415,5,3008,Cash,56,0,Mary Adams,56,Male,0
23368,16-05-2023 2.08,Clothing,120,4,2501,Credit Card,51,,Brandon Moran,51,Male,0
23368,27-09-2020 5.19,Clothing,318,3,2376,Credit Card,51,1,Brandon Moran,51,Male,0
23368,04-03-2023 12.52,Electronics,63,5,2911,Credit Card,51,1,Brandon Moran,51,Male,0
23368,20-08-2022 7.29,Clothing,13,3,3790,Cash,51,1,Brandon Moran,51,Male,0
23368,03-04-2021 18.39,Clothing,232,3,3227,Credit Card,51,0,Brandon Moran,51,Male,0
11782,13-10-2020 22.05,Books,104,3,2676,PayPal,38,1,Karen Taylor,38,Male,0
11782,03-02-2023 10.22,Electronics,473,5,1653,Cash,38,0,Karen Taylor,38,Male,0
11782,08-03-2020 6.07,Clothing,459,1,2574,Credit Card,38,,Karen Taylor,38,Male,0
11782,26-01-2020 7.03,Books,23,4,1401,Credit Card,38,0,Karen Taylor,38,Male,0
11782,20-07-2023 19.47,Home,259,1,1616,Cash,38,1,Karen Taylor,38,Male,0
11782,11-09-2022 16.29,Home,405,3,4406,PayPal,38,1,Karen Taylor,38,Male,0
11782,29-06-2020 22.59,Electronics,70,2,931,Credit Card,38,0,Karen Taylor,38,Male,0
11782,09-06-2020 7.00,Clothing,392,1,756,Credit Card,38,0,Karen Taylor,38,Male,0
11732,26-02-2020 5.26,Clothing,177,3,3989,PayPal,63,1,Erika Parks,63,Male,1
11732,22-08-2023 6.13,Clothing,246,2,1509,Credit Card,63,,Erika Parks,63,Male,1
11732,20-05-2023 0.52,Electronics,187,4,987,Cash,63,1,Erika Parks,63,Male,1
11732,23-09-2022 6.05,Home,99,4,1480,Credit Card,63,0,Erika Parks,63,Male,1
11732,03-06-2022 18.33,Clothing,97,1,330,Cash,63,1,Erika Parks,63,Male,1
11732,13-02-2023 6.00,Electronics,391,4,5044,PayPal,63,,Erika Parks,63,Male,1
11732,22-09-2021 3.23,Clothing,230,1,607,Credit Card,63,1,Erika Parks,63,Male,1
11732,20-04-2023 14.31,Home,232,4,4034,Credit Card,63,1,Erika Parks,63,Male,1
11732,12-01-2021 14.28,Clothing,120,3,1758,PayPal,63,1,Erika Parks,63,Male,1
11732,17-10-2022 1.44,Books,341,3,4273,Credit Card,63,0,Erika Parks,63,Male,1
2937,29-06-2021 2.28,Electronics,285,2,4332,Credit Card,68,1,Dawn Moreno,68,Female,0
2937,21-02-2021 4.10,Clothing,16,1,2918,Credit Card,68,,Dawn Moreno,68,Female,0
2937,29-02-2020 2.09,Clothing,100,4,1872,Credit Card,68,1,Dawn Moreno,68,Female,0
2937,14-01-2023 5.12,Electronics,305,1,5062,Crypto,68,1,Dawn Moreno,68,Female,0
2937,18-10-2022 16.59,Books,294,1,988,Credit Card,68,1,Dawn Moreno,68,Female,0
2937,10-03-2020 22.26,Clothing,316,4,2096,Credit Card,68,1,Dawn Moreno,68,Female,0
2937,19-01-2020 14.16,Electronics,496,5,3702,Credit Card,68,1,Dawn Moreno,68,Female,0
4509,09-06-2021 4.23,Electronics,395,5,2293,PayPal,36,,Kevin Brown,36,Male,0
4509,09-03-2021 18.08,Books,39,5,602,Credit Card,36,1,Kevin Brown,36,Male,0
4509,19-08-2020 22.30,Books,500,5,2743,Credit Card,36,1,Kevin Brown,36,Male,0
4509,06-04-2022 9.35,Books,210,1,4547,Credit Card,36,1,Kevin Brown,36,Male,0
23130,02-12-2021 23.27,Electronics,404,5,3989,Credit Card,23,,Morgan Baker,23,Male,0
23130,01-10-2022 8.07,Books,416,3,3782,PayPal,23,0,Morgan Baker,23,Male,0
45782,23-03-2023 21.42,Books,499,4,4473,Cash,61,,Melissa Coleman,61,Male,0
45782,23-05-2022 12.53,Books,249,2,3929,PayPal,61,1,Melissa Coleman,61,Male,0
45782,20-04-2020 19.54,Clothing,40,1,3198,PayPal,61,1,Melissa Coleman,61,Male,0
45782,27-10-2022 3.59,Electronics,364,5,4316,Cash,61,1,Melissa Coleman,61,Male,0
45782,09-08-2021 3.45,Electronics,34,2,3540,Cash,61,1,Melissa Coleman,61,Male,0
17284,21-05-2021 5.32,Books,183,1,1679,Credit Card,26,0,Angie Dunn,26,Male,0
17284,27-07-2022 12.37,Electronics,286,1,4148,Credit Card,26,0,Angie Dunn,26,Male,0
17284,08-12-2022 5.34,Electronics,363,4,1154,Credit Card,26,0,Angie Dunn,26,Male,0
17284,14-07-2020 5.52,Books,129,2,4216,Credit Card,26,0,Angie Dunn,26,Male,0
17284,02-06-2022 5.50,Books,450,5,1738,Crypto,26,1,Angie Dunn,26,Male,0
17284,15-03-2023 9.36,Books,398,1,1421,Credit Card,26,1,Angie Dunn,26,Male,0
39877,22-12-2020 6.17,Books,46,4,3847,Credit Card,46,0,Erika Bell,46,Male,0
39877,09-02-2021 7.23,Clothing,201,2,574,Credit Card,46,0,Erika Bell,46,Male,0
39877,27-01-2020 15.41,Home,342,4,493,PayPal,46,1,Erika Bell,46,Male,0
39877,06-08-2022 1.03,Books,35,2,5106,Cash,46,1,Erika Bell,46,Male,0
39877,09-05-2021 14.37,Clothing,152,2,2617,Credit Card,46,1,Erika Bell,46,Male,0
36619,08-05-2021 22.52,Home,369,1,4452,Cash,69,0,Stephanie Smith,69,Female,0
36619,10-09-2020 16.04,Electronics,267,5,430,PayPal,69,,Stephanie Smith,69,Female,0
36619,04-08-2022 19.44,Clothing,252,1,884,Credit Card,69,1,Stephanie Smith,69,Female,0
36619,13-09-2023 7.00,Books,393,5,3209,PayPal,69,0,Stephanie Smith,69,Female,0
36619,18-01-2023 8.09,Books,277,3,4741,PayPal,69,1,Stephanie Smith,69,Female,0
36619,07-04-2023 14.57,Home,441,5,4614,PayPal,69,1,Stephanie Smith,69,Female,0
36619,11-06-2023 12.40,Home,335,4,4333,PayPal,69,0,Stephanie Smith,69,Female,0
36619,16-05-2021 21.17,Clothing,90,4,1587,PayPal,69,0,Stephanie Smith,69,Female,0
36619,09-11-2020 1.56,Home,347,1,4229,PayPal,69,1,Stephanie Smith,69,Female,0
14378,03-08-2020 17.43,Home,301,5,2060,Cash,21,1,Mr. Gregory Hayes PhD,21,Male,0
14378,06-07-2021 10.59,Clothing,383,5,862,PayPal,21,0,Mr. Gregory Hayes PhD,21,Male,0
14378,23-06-2022 13.59,Clothing,496,5,2066,Credit Card,21,0,Mr. Gregory Hayes PhD,21,Male,0
14378,11-03-2022 11.12,Home,477,1,4677,PayPal,21,1,Mr. Gregory Hayes PhD,21,Male,0
14378,24-02-2021 9.25,Home,264,3,1451,Credit Card,21,,Mr. Gregory Hayes PhD,21,Male,0
5945,03-08-2021 5.44,Books,354,4,2854,PayPal,32,1,Elizabeth Chang,32,Female,0
5945,07-07-2022 4.53,Clothing,420,2,882,Cash,32,0,Elizabeth Chang,32,Female,0
5945,08-03-2023 17.20,Electronics,247,3,4182,Cash,32,1,Elizabeth Chang,32,Female,0
5945,06-09-2023 17.52,Clothing,229,3,3566,Crypto,32,0,Elizabeth Chang,32,Female,0
5945,06-01-2020 1.43,Books,335,1,3061,PayPal,32,0,Elizabeth Chang,32,Female,0
5945,27-08-2023 7.30,Home,319,5,4743,PayPal,32,0,Elizabeth Chang,32,Female,0
5945,01-08-2020 17.54,Books,16,5,3533,Credit Card,32,1,Elizabeth Chang,32,Female,0
5945,05-02-2022 17.05,Electronics,237,4,3711,Credit Card,32,,Elizabeth Chang,32,Female,0
16257,16-08-2022 10.49,Clothing,480,5,239,Credit Card,24,,Anthony Murphy,24,Male,0
16257,21-05-2022 12.49,Books,319,4,3664,PayPal,24,0,Anthony Murphy,24,Male,0
16257,14-04-2021 9.22,Clothing,92,2,2852,Credit Card,24,,Anthony Murphy,24,Male,0
16257,21-01-2022 22.01,Books,259,4,4269,Credit Card,24,1,Anthony Murphy,24,Male,0
16257,08-08-2023 18.59,Books,153,2,4943,Crypto,24,0,Anthony Murphy,24,Male,0
16257,19-11-2021 19.48,Electronics,93,3,2379,PayPal,24,1,Anthony Murphy,24,Male,0
3354,16-11-2021 11.29,Clothing,256,2,733,Credit Card,65,,Olivia Hamilton,65,Male,0
3354,23-05-2023 19.24,Books,69,5,2594,PayPal,65,1,Olivia Hamilton,65,Male,0
3354,09-12-2022 4.02,Home,195,4,4176,PayPal,65,,Olivia Hamilton,65,Male,0
3354,23-09-2022 16.01,Clothing,284,2,2881,Crypto,65,0,Olivia Hamilton,65,Male,0
3354,26-08-2021 9.53,Books,465,1,476,Cash,65,1,Olivia Hamilton,65,Male,0
3354,08-04-2020 10.56,Clothing,72,4,428,PayPal,65,,Olivia Hamilton,65,Male,0
565,03-05-2023 20.59,Home,191,3,2306,Crypto,49,,Jonathan Mendoza,49,Female,0
565,26-02-2022 6.28,Electronics,165,1,4847,Credit Card,49,0,Jonathan Mendoza,49,Female,0
565,16-07-2021 0.50,Clothing,146,4,332,Credit Card,49,0,Jonathan Mendoza,49,Female,0
565,05-08-2021 16.23,Home,54,1,3219,Cash,49,1,Jonathan Mendoza,49,Female,0
565,09-03-2020 21.30,Clothing,170,4,3500,Cash,49,1,Jonathan Mendoza,49,Female,0
565,02-08-2021 12.19,Home,419,3,1605,PayPal,49,1,Jonathan Mendoza,49,Female,0
565,09-04-2023 21.46,Books,424,3,2997,PayPal,49,0,Jonathan Mendoza,49,Female,0
23981,23-06-2023 0.03,Home,375,1,2679,Credit Card,18,,Vanessa Lyons,18,Female,1
23981,30-01-2021 11.32,Clothing,319,4,3849,Cash,18,0,Vanessa Lyons,18,Female,1
26450,06-07-2020 14.10,Electronics,457,3,4970,Credit Card,55,0,Thomas Jones,55,Female,1
26450,05-12-2022 3.11,Books,463,5,3225,PayPal,55,0,Thomas Jones,55,Female,1
26450,15-03-2022 8.45,Books,466,4,1027,Crypto,55,1,Thomas Jones,55,Female,1
20531,21-06-2023 18.46,Home,147,4,1096,Crypto,51,1,Charles Smith,51,Male,1
20531,29-06-2022 21.15,Electronics,78,5,3012,Credit Card,51,,Charles Smith,51,Male,1
20531,09-12-2022 12.19,Electronics,279,4,409,Credit Card,51,,Charles Smith,51,Male,1
11172,14-01-2023 18.48,Clothing,103,5,4138,Credit Card,31,1,Sandra Stanley,31,Female,1
11172,26-05-2023 7.22,Clothing,384,5,855,PayPal,31,1,Sandra Stanley,31,Female,1
11172,09-10-2020 11.50,Electronics,68,4,1224,Credit Card,31,1,Sandra Stanley,31,Female,1
11172,14-05-2020 14.51,Electronics,36,5,2652,Credit Card,31,1,Sandra Stanley,31,Female,1
11172,13-04-2021 10.42,Clothing,337,3,4077,PayPal,31,0,Sandra Stanley,31,Female,1
11172,04-03-2023 18.21,Electronics,445,4,2490,Credit Card,31,,Sandra Stanley,31,Female,1
11172,20-07-2022 22.41,Clothing,106,3,2214,Credit Card,31,1,Sandra Stanley,31,Female,1
11172,14-04-2022 18.46,Electronics,197,4,2627,Credit Card,31,,Sandra Stanley,31,Female,1
49962,23-12-2020 18.27,Clothing,427,2,1691,Cash,41,0,Michelle Marsh,41,Male,0
49962,20-06-2022 23.27,Books,247,5,5012,Credit Card,41,0,Michelle Marsh,41,Male,0
49962,15-10-2022 0.08,Clothing,273,2,2876,Crypto,41,1,Michelle Marsh,41,Male,0
49962,21-06-2021 9.39,Clothing,92,5,5185,Credit Card,41,1,Michelle Marsh,41,Male,0
49962,07-11-2022 0.46,Clothing,329,1,4854,Credit Card,41,0,Michelle Marsh,41,Male,0
49962,06-08-2020 23.14,Clothing,361,1,3496,PayPal,41,0,Michelle Marsh,41,Male,0
49962,27-05-2021 17.53,Clothing,16,5,2063,Cash,41,1,Michelle Marsh,41,Male,0
46918,16-04-2022 9.17,Electronics,146,3,696,Crypto,28,0,Alan Stevens,28,Male,0
46918,03-09-2023 4.21,Books,276,4,1371,Cash,28,0,Alan Stevens,28,Male,0
46918,18-01-2022 6.17,Home,157,1,3764,PayPal,28,0,Alan Stevens,28,Male,0
46918,30-10-2020 23.59,Clothing,79,1,4285,Credit Card,28,1,Alan Stevens,28,Male,0
46918,18-03-2021 19.38,Books,13,3,847,PayPal,28,0,Alan Stevens,28,Male,0
46918,09-09-2023 8.48,Electronics,282,5,875,Crypto,28,,Alan Stevens,28,Male,0
46918,28-03-2020 16.49,Books,315,2,3221,PayPal,28,1,Alan Stevens,28,Male,0
46918,27-08-2022 12.32,Electronics,378,2,4967,Cash,28,0,Alan Stevens,28,Male,0
1419,29-06-2020 12.40,Books,90,5,4628,Credit Card,22,1,Robert Ingram,22,Male,0
1419,27-02-2022 6.25,Clothing,118,4,2319,Cash,22,1,Robert Ingram,22,Male,0
1419,06-05-2022 8.33,Books,474,3,4338,Credit Card,22,1,Robert Ingram,22,Male,0
1419,12-03-2021 12.21,Electronics,217,5,1002,PayPal,22,1,Robert Ingram,22,Male,0
35236,12-01-2022 7.41,Electronics,54,2,2785,Credit Card,37,1,Kimberly Carroll,37,Female,0
35236,04-07-2020 17.52,Clothing,295,2,2946,Credit Card,37,,Kimberly Carroll,37,Female,0
35236,19-06-2023 9.57,Books,124,2,1760,PayPal,37,1,Kimberly Carroll,37,Female,0
3719,30-04-2023 22.56,Electronics,163,4,2097,Crypto,67,0,Amanda Rowland,67,Female,0
3719,27-06-2020 12.15,Clothing,267,4,428,Credit Card,67,1,Amanda Rowland,67,Female,0
3719,08-11-2021 2.27,Books,239,5,2817,PayPal,67,1,Amanda Rowland,67,Female,0
3719,11-06-2023 18.28,Clothing,36,1,1741,PayPal,67,0,Amanda Rowland,67,Female,0
3391,20-12-2022 22.12,Books,424,4,498,PayPal,61,0,Nicole Ballard,61,Female,0
3391,12-04-2021 15.10,Clothing,63,4,2950,Cash,61,0,Nicole Ballard,61,Female,0
